location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,25-29,25,29,15170,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,30-34,30,34,12321,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,35-39,35,39,9792,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,40-44,40,44,8860,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,45-49,45,49,8515,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,50-54,50,54,7011,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,55-59,55,59,4539,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,60-64,60,64,2713,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,65-69,65,69,1654,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,70-74,70,74,1259,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,75-79,75,79,756,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,f,80+,80,None,463,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,0-4,0,4,25026,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,5-9,5,9,23522,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,10-14,10,14,21089,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,15-19,15,19,19250,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,20-24,20,24,16011,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,25-29,25,29,21227,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,30-34,30,34,19200,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,35-39,35,39,12441,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,40-44,40,44,8961,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,45-49,45,49,8504,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,50-54,50,54,7197,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,55-59,55,59,5108,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,60-64,60,64,3358,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,65-69,65,69,2129,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,70-74,70,74,1441,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,75-79,75,79,987,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,m,80+,80,None,755,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,0-4,0,4,49195,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,5-9,5,9,46832,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,10-14,10,14,41715,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,15-19,15,19,37880,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,20-24,20,24,31870,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,25-29,25,29,36397,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,30-34,30,34,31521,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,35-39,35,39,22233,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,40-44,40,44,17821,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,45-49,45,49,17019,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,50-54,50,54,14208,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,55-59,55,59,9647,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,60-64,60,64,6071,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,65-69,65,69,3783,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,70-74,70,74,2700,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,75-79,75,79,1743,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Tulus,SD03,South Darfur,SD03149,Tulus,all,80+,80,None,1218,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,all,None,None,34650,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,all,None,None,37098,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,all,None,None,71748,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,0-4,0,4,4448,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,5-9,5,9,4491,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,10-14,10,14,4256,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,15-19,15,19,4268,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,20-24,20,24,3401,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,25-29,25,29,2940,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,30-34,30,34,2527,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,35-39,35,39,2149,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,40-44,40,44,1828,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,45-49,45,49,1540,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,50-54,50,54,1126,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,55-59,55,59,735,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,60-64,60,64,415,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,65-69,65,69,211,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,70-74,70,74,133,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,75-79,75,79,105,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,f,80+,80,None,77,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,0-4,0,4,4632,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,5-9,5,9,4607,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,10-14,10,14,4458,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,15-19,15,19,4374,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,20-24,20,24,3235,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,25-29,25,29,3691,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,30-34,30,34,2999,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,35-39,35,39,1913,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,40-44,40,44,1536,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,45-49,45,49,1621,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,50-54,50,54,1436,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,55-59,55,59,1029,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,60-64,60,64,652,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,65-69,65,69,406,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,70-74,70,74,244,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,75-79,75,79,147,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,m,80+,80,None,118,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,0-4,0,4,9080,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,5-9,5,9,9098,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,10-14,10,14,8714,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,15-19,15,19,8642,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,20-24,20,24,6636,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,25-29,25,29,6631,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,30-34,30,34,5526,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,35-39,35,39,4062,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,40-44,40,44,3364,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,45-49,45,49,3161,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,50-54,50,54,2562,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,55-59,55,59,1764,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,60-64,60,64,1067,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,65-69,65,69,617,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,70-74,70,74,377,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,75-79,75,79,252,2024-01-01,2024-12-31
SDN,True,True,South Darfur,Um Dafoug,SD03,South Darfur,SD03146,Um Dafoug,all,80+,80,None,195,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,all,None,None,47211,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,all,None,None,42691,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,all,None,None,89902,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,0-4,0,4,8424,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,5-9,5,9,6941,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,10-14,10,14,6172,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,15-19,15,19,5702,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,20-24,20,24,4274,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,25-29,25,29,3278,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,30-34,30,34,2478,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,35-39,35,39,2105,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,40-44,40,44,1894,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,45-49,45,49,1581,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,50-54,50,54,1285,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,55-59,55,59,953,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,60-64,60,64,772,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,65-69,65,69,539,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,70-74,70,74,374,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,75-79,75,79,238,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,f,80+,80,None,201,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,0-4,0,4,8341,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,5-9,5,9,6867,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,10-14,10,14,6040,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,15-19,15,19,5198,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,20-24,20,24,3796,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,25-29,25,29,3283,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,30-34,30,34,2219,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,35-39,35,39,1305,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,40-44,40,44,1060,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,45-49,45,49,1015,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,50-54,50,54,922,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,55-59,55,59,748,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,60-64,60,64,652,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,65-69,65,69,465,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,70-74,70,74,332,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,75-79,75,79,226,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,m,80+,80,None,222,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,0-4,0,4,16765,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,5-9,5,9,13808,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,10-14,10,14,12212,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,15-19,15,19,10900,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,20-24,20,24,8070,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,25-29,25,29,6561,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,30-34,30,34,4697,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,35-39,35,39,3410,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,40-44,40,44,2954,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,45-49,45,49,2596,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,50-54,50,54,2207,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,55-59,55,59,1701,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,60-64,60,64,1424,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,65-69,65,69,1004,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,70-74,70,74,706,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,75-79,75,79,464,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abassiya,SD07,South Kordofan,SD07090,Abassiya,all,80+,80,None,423,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,all,None,None,79286,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,all,None,None,74535,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,all,all,None,None,153821,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,0-4,0,4,14328,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,5-9,5,9,11534,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,10-14,10,14,10433,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,15-19,15,19,9929,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,20-24,20,24,7272,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,25-29,25,29,5303,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,30-34,30,34,4087,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,35-39,35,39,3546,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,40-44,40,44,3203,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,45-49,45,49,2668,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,50-54,50,54,2081,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,55-59,55,59,1518,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,60-64,60,64,1255,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,65-69,65,69,890,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,70-74,70,74,578,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,75-79,75,79,352,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,f,80+,80,None,309,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,0-4,0,4,14093,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,5-9,5,9,11292,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,10-14,10,14,10214,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,15-19,15,19,9220,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,20-24,20,24,6451,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,25-29,25,29,5375,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,30-34,30,34,4162,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,35-39,35,39,2775,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,40-44,40,44,2197,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,45-49,45,49,2085,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,50-54,50,54,1805,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,55-59,55,59,1408,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,60-64,60,64,1243,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,65-69,65,69,882,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,70-74,70,74,590,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,75-79,75,79,388,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,m,80+,80,None,355,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,all,0-4,0,4,28421,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,all,5-9,5,9,22826,2024-01-01,2024-12-31
SDN,True,True,South Kordofan,Abu Jubayhah,SD07,South Kordofan,SD07088,Abu Jubayhah,all,10-14,10,14,20647,2024-01-01,2024-12-31
